id,text,labels,group,split,genre_top,subset
49029,"Track: Summer Lover. Artist: Mia Doi Todd. Album: Live at WFMU on Irene Trudel's Show on June 13 2011. From Los Angeles, California.. Tags: mia doi todd.",Folk|Singer-Songwriter,Mia Doi Todd,train,Folk,small
49030,"Track: Under The Sun. Artist: Mia Doi Todd. Album: Live at WFMU on Irene Trudel's Show on June 13 2011. From Los Angeles, California.. Tags: mia doi todd.",Folk|Singer-Songwriter,Mia Doi Todd,train,Folk,small
49039,Track: Ice cold brew acapella. Artist: Sexton Ming. Album: A Lifetime of Nervous Gut Aches Vol. 4. From UK.,Pop|Experimental Pop,Sexton Ming,train,Pop,small
49061,"Track: Track 03. Artist: Justice Yeldham. Album: Justice Yeldham & the Drummer Who Wishes to Remain Namesless. From Sydney, Australia. Tags: justice yeldham.",Noise|Avant-Garde|Experimental,Justice Yeldham,train,Experimental,small
49062,"Track: Track 04. Artist: Justice Yeldham. Album: Justice Yeldham & the Drummer Who Wishes to Remain Namesless. From Sydney, Australia. Tags: justice yeldham.",Noise|Avant-Garde|Experimental,Justice Yeldham,train,Experimental,small
49064,"Track: Track 06. Artist: Justice Yeldham. Album: Justice Yeldham & the Drummer Who Wishes to Remain Namesless. From Sydney, Australia. Tags: justice yeldham.",Noise|Avant-Garde|Experimental,Justice Yeldham,train,Experimental,small
49066,"Track: I Just Can't Stand Wangdangers. Artist: Justice Yeldham. Album: Cicatrix. From Sydney, Australia. Tags: justice yeldham.",Noise|Avant-Garde|Experimental,Justice Yeldham,train,Experimental,small
49067,"Track: Buscuit Basket. Artist: Justice Yeldham. Album: Cicatrix. From Sydney, Australia. Tags: justice yeldham.",Noise|Avant-Garde|Experimental,Justice Yeldham,train,Experimental,small
49068,"Track: Knobranaut. Artist: Justice Yeldham. Album: Cicatrix. From Sydney, Australia. Tags: justice yeldham.",Noise|Avant-Garde|Experimental,Justice Yeldham,train,Experimental,small
49070,"Track: Bologna Soundcheck 031105. Artist: Justice Yeldham. Album: Cicatrix. From Sydney, Australia. Tags: justice yeldham.",Noise|Avant-Garde|Experimental,Justice Yeldham,train,Experimental,small
49071,"Track: 038 Zwolle 090104. Artist: Justice Yeldham. Album: Cicatrix. From Sydney, Australia. Tags: justice yeldham.",Noise|Avant-Garde|Experimental,Justice Yeldham,train,Experimental,small
49072,"Track: 266 Chippendale 140706. Artist: Justice Yeldham. Album: Cicatrix. From Sydney, Australia. Tags: justice yeldham.",Noise|Avant-Garde|Experimental,Justice Yeldham,train,Experimental,small
49073,"Track: 267 Chippendale 220706. Artist: Justice Yeldham. Album: Cicatrix. From Sydney, Australia. Tags: justice yeldham.",Noise|Avant-Garde|Experimental,Justice Yeldham,train,Experimental,small
49394,Track: Pure Horror. Artist: Volvox. Album: Bad Earth. Tags: volvox.,Unclassifiable|Experimental,Volvox,train,Experimental,small
49401,Track: Insect Horror. Artist: Volvox. Album: Bad Earth. Tags: volvox.,Unclassifiable|Experimental,Volvox,train,Experimental,small
49407,"Track: 300104 hamburg. Artist: Justice Yeldham. Album: Live in Germany. From Sydney, Australia. Tags: justice yeldham.",Noise|Avant-Garde|Experimental,Justice Yeldham,train,Experimental,small
49408,"Track: 020604 beirut. Artist: Justice Yeldham. Album: Live in Beirut. From Sydney, Australia. Tags: justice yeldham.",Noise|Avant-Garde|Experimental,Justice Yeldham,train,Experimental,small
49441,"Track: You Taste Like The Tropics. Artist: Bush Tetras. Album: Live at WFMU on Marty McSorley's Show on June 21, 2011. From New York, New York. Tags: bush tetras.",Post-Punk|Rock|Punk,Bush Tetras,val,Rock,small
49473,"Track: Smile For Me, Sun. Artist: Adam & Alma. Album: netBloc Vol. 33: You can get with this.... From Stockholm, Sweden. Tags: adam alma.",Pop,Adam & Alma,train,Pop,small
49476,Track: Infinity. Artist: BADLUCK. Album: netBloc Vol. 33: You can get with this.... Tags: badluck.,Hip-Hop,BADLUCK,train,Hip-Hop,small
49477,"Track: U Fine (Remix) (Featuring CM aka Creative). Artist: Garmisch. Album: netBloc Vol. 33: You can get with this.... From Malmö, Sweden. Tags: garmisch.",Pop,Garmisch,test,Pop,small
49478,Track: Obituary Of A Sell Out MC (Featuring D-Fine). Artist: A-Rec. Album: netBloc Vol. 33: You can get with this.... Tags: a-rec.,Hip-Hop,A-Rec,train,Hip-Hop,small
49479,"Track: Love Is. Artist: Suhov. Album: netBloc Vol. 33: You can get with this.... From Szeged-Kecel, Hungary. Tags: suhov.",Hip-Hop,Suhov,val,Hip-Hop,small
49812,"Track: Rotting Heights. Artist: Ice Age. Album: Live at WFMU on Brian Turner's Show, June 22 2011. From Copenhagen Denmark. Tags: ice age.",Punk|Rock|Hardcore,Ice Age,train,Rock,small
49817,"Track: New Brigade. Artist: Ice Age. Album: Live at WFMU on Brian Turner's Show, June 22 2011. From Copenhagen Denmark. Tags: ice age.",Punk|Rock|Hardcore,Ice Age,train,Rock,small
49842,"Track: Apple spell. Artist: My Bubba & Mi. Album: How It’s Done In Italy. From Copenhagen, Denmark. Tags: my bubba mi.",Folk,My Bubba & Mi,train,Folk,small
49843,"Track: Gone. Artist: My Bubba & Mi. Album: How It’s Done In Italy. From Copenhagen, Denmark. Tags: my bubba mi.",Folk,My Bubba & Mi,train,Folk,small
49844,"Track: Bubba’s Blues. Artist: My Bubba & Mi. Album: How It’s Done In Italy. From Copenhagen, Denmark. Tags: my bubba mi.",Folk,My Bubba & Mi,train,Folk,small
49845,"Track: Steamengeene. Artist: My Bubba & Mi. Album: How It’s Done In Italy. From Copenhagen, Denmark. Tags: my bubba mi.",Folk,My Bubba & Mi,train,Folk,small
49846,"Track: Really Really. Artist: My Bubba & Mi. Album: How It’s Done In Italy. From Copenhagen, Denmark. Tags: my bubba mi.",Folk,My Bubba & Mi,train,Folk,small
49847,"Track: Satisfied mind. Artist: My Bubba & Mi. Album: How It’s Done In Italy. From Copenhagen, Denmark. Tags: my bubba mi.",Folk,My Bubba & Mi,train,Folk,small
49848,"Track: I will never love a young boy again. Artist: My Bubba & Mi. Album: How It’s Done In Italy. From Copenhagen, Denmark. Tags: my bubba mi.",Folk,My Bubba & Mi,train,Folk,small
49849,"Track: Hwaii Blus. Artist: My Bubba & Mi. Album: How It’s Done In Italy. From Copenhagen, Denmark. Tags: my bubba mi.",Folk,My Bubba & Mi,train,Folk,small
49856,"Track: Blinde state. Artist: My Bubba & Mi. Album: How It’s Done In Italy. From Copenhagen, Denmark. Tags: my bubba mi.",Folk,My Bubba & Mi,train,Folk,small
49857,"Track: After you. Artist: My Bubba & Mi. Album: How It’s Done In Italy. From Copenhagen, Denmark. Tags: my bubba mi.",Folk,My Bubba & Mi,train,Folk,small
50264,"Track: Mandala. Artist: Square Flare. Album: Free! Music! Contest! Sampler 2010 ""Sinn"". Tags: fmc10, square flare.",Hip-Hop Beats|Hip-Hop,Square Flare,train,Hip-Hop,small
50272,"Track: Destroy She Says. Artist: ZOE.LEELA. Album: Free! Music! Contest! Sampler 2010 ""Sinn"". Tags: fmc10, zoeleela.",Synth Pop|Pop,ZOE.LEELA,train,Pop,small
50276,"Track: The Commons. Artist: David Rovics. Album: Free! Music! Contest! 2010 Sampler ""Gegensinn"". From Portland, OR 97201. Tags: david rovics.",Folk|Singer-Songwriter,David Rovics,train,Folk,small
50283,"Track: positive vibes. Artist: Ras Tilo. Album: Free! Music! Contest! 2010 Sampler ""Gegensinn"". Tags: ras tilo.",International|Reggae - Dub,Ras Tilo,train,International,small
50323,Track: Wind Blows on the Bird Spotted Hill. Artist: McCloud Zicmuse. Album: Voyage au centre Iaeniaen. Tags: mccloud zicmuse.,Folk,McCloud Zicmuse,train,Folk,small
50444,"Track: Thrashing In The Unknown. Artist: Milk Music. Album: Live at WFMU on Brian Turner's Show on July 5, 2011. From Olympia, Washington. Tags: milk music.",Punk|Rock,Milk Music,val,Rock,small
50445,"Track: I've Got A Wild Feeling. Artist: Milk Music. Album: Live at WFMU on Brian Turner's Show on July 5, 2011. From Olympia, Washington. Tags: milk music.",Punk|Rock,Milk Music,val,Rock,small
50446,"Track: Violence Now. Artist: Milk Music. Album: Live at WFMU on Brian Turner's Show on July 5, 2011. From Olympia, Washington. Tags: milk music.",Punk|Rock,Milk Music,val,Rock,small
50447,"Track: Beluga. Artist: Milk Music. Album: Live at WFMU on Brian Turner's Show on July 5, 2011. From Olympia, Washington. Tags: milk music.",Punk|Rock,Milk Music,val,Rock,small
50448,"Track: Fertile Ground. Artist: Milk Music. Album: Live at WFMU on Brian Turner's Show on July 5, 2011. From Olympia, Washington. Tags: milk music.",Punk|Rock,Milk Music,val,Rock,small
50449,"Track: Interview. Artist: Milk Music. Album: Live at WFMU on Brian Turner's Show on July 5, 2011. From Olympia, Washington. Tags: milk music.",Punk|Rock,Milk Music,val,Rock,small
50539,"Track: Stranger Song. Artist: The Men. Album: Immaculada LP. From Brooklyn, New York. Tags: the men.",Rock|Post-Punk|Punk,The Men,train,Rock,small
50543,"Track: Lazarus. Artist: The Men. Album: Immaculada LP. From Brooklyn, New York. Tags: the men.",Rock|Post-Punk|Punk,The Men,train,Rock,small
50752,"Track: Ballada Bezbożna. Artist: Metalmorphosis. Album: Biopsja Duszy. From Rzeszów, Poland. Tags: metalmorphosis.",Rock|Metal,Metalmorphosis,test,Rock,small
50753,"Track: Całujcie Mnie. Artist: Metalmorphosis. Album: Biopsja Duszy. From Rzeszów, Poland. Tags: metalmorphosis.",Rock|Metal,Metalmorphosis,test,Rock,small
50754,"Track: Biopsja Duszy. Artist: Metalmorphosis. Album: Biopsja Duszy. From Rzeszów, Poland. Tags: metalmorphosis.",Rock|Metal,Metalmorphosis,test,Rock,small
50836,"Track: rock n roll parte I. Artist: La Mugre Roja. Album: Rock n roll EP. From Montevideo, Uruguay. Tags: la mugre roja, noise, latin america, experimental, south america.",Noise|Experimental,La Mugre Roja,train,Experimental,small
50952,"Track: Cattails. Artist: Kevin MacLeod. Album: Contemporary Sampler. From New York, NY. Tags: kevin macleod.",Folk,Kevin MacLeod,train,Folk,small
50955,"Track: Eastminster. Artist: Kevin MacLeod. Album: Contemporary Sampler. From New York, NY. Tags: kevin macleod.",Ambient|Instrumental,Kevin MacLeod,train,Instrumental,small
50956,"Track: Devastation and Revenge. Artist: Kevin MacLeod. Album: Contemporary Sampler. From New York, NY. Tags: kevin macleod.",Soundtrack|Instrumental,Kevin MacLeod,train,Instrumental,small
51004,"Track: Tikopia. Artist: Kevin MacLeod. Album: Global Sampler. From New York, NY. Tags: kevin macleod.",International,Kevin MacLeod,train,International,small
51005,"Track: Rite of Passage. Artist: Kevin MacLeod. Album: Global Sampler. From New York, NY. Tags: kevin macleod.",International,Kevin MacLeod,train,International,small
51006,"Track: Quasi Motion. Artist: Kevin MacLeod. Album: Global Sampler. From New York, NY. Tags: kevin macleod.",International,Kevin MacLeod,train,International,small
51111,"Track: Motormouth. Artist: Bob Ostertag. Album: Motormouth. From San Francisco, CA. Tags: bob ostertag, san francisco.",Avant-Garde|Experimental,Bob Ostertag,train,Experimental,small
51112,"Track: Arms and Legs. Artist: Bob Ostertag. Album: Motormouth. From San Francisco, CA. Tags: bob ostertag, san francisco.",Avant-Garde|Experimental,Bob Ostertag,train,Experimental,small
51113,"Track: Shadow Pocket. Artist: Bob Ostertag. Album: Motormouth. From San Francisco, CA. Tags: bob ostertag, san francisco.",Avant-Garde|Experimental,Bob Ostertag,train,Experimental,small
51114,"Track: Wack. Artist: Bob Ostertag. Album: Motormouth. From San Francisco, CA. Tags: bob ostertag, san francisco.",Avant-Garde|Experimental,Bob Ostertag,train,Experimental,small
51115,"Track: Hymenoptera. Artist: Bob Ostertag. Album: Motormouth. From San Francisco, CA. Tags: bob ostertag, san francisco.",Avant-Garde|Experimental,Bob Ostertag,train,Experimental,small
51117,"Track: Affairs of State. Artist: Bob Ostertag. Album: Motormouth. From San Francisco, CA. Tags: bob ostertag, san francisco.",Avant-Garde|Experimental,Bob Ostertag,train,Experimental,small
51118,"Track: Tickled Pink. Artist: Bob Ostertag. Album: Motormouth. From San Francisco, CA. Tags: bob ostertag, san francisco.",Avant-Garde|Experimental,Bob Ostertag,train,Experimental,small
51120,"Track: Pyllykenraali (instrumental). Artist: Moppi Ja Aivokurkiaiset. Album: Beko 19. From Tampere, Finland. Tags: moppi ja aivokurkiaiset.",Pop,Moppi Ja Aivokurkiaiset,train,Pop,small
51157,"Track: Ignoble Cleft (First Visit). Artist: Base Cleft. Album: Func Dimittis (Episode One). From Based in Newcastle upon Tyne, UK.. Tags: base cleft.",Sound Collage|Experimental,Base Cleft,val,Experimental,small
51158,"Track: Carousel of Bent Facts. Artist: Base Cleft. Album: Func Dimittis (Episode One). From Based in Newcastle upon Tyne, UK.. Tags: base cleft.",Sound Collage|Experimental,Base Cleft,val,Experimental,small
51203,Track: Bulbul Box Energy. Artist: Blax Box. Album: Ergo Phizmiz -The Third Policeman - Remixes. Tags: blax box.,Sound Collage|Experimental,Blax Box,train,Experimental,small
51260,"Track: I Sing Despair. Artist: Les Filles et les Garçons. Album: a tribute to club tropicana vol. 2. From Toulouse, France. Tags: les filles et les garons, toulouse, france.",Pop,Les Filles et les Garçons,test,Pop,small
51261,"Track: The End. Artist: Casa Del Mirto. Album: a tribute to club tropicana vol. 2. From trente, italy. Tags: casa del mirto.",Pop,Casa Del Mirto,val,Pop,small
51262,Track: Paradisio. Artist: Party Girl. Album: a tribute to club tropicana vol. 2. Tags: party girl.,Pop,Party Girl,train,Pop,small
51263,"Track: Through The Noise. Artist: Germany Germany. Album: a tribute to club tropicana vol. 2. From Victoria, Canada. Tags: germany germany.",Pop,Germany Germany,train,Pop,small
51265,"Track: City Lights. Artist: Skeleton Hands. Album: a tribute to club tropicana vol. 2. From Cincinatti, OH. Tags: skeleton hands.",Pop,Skeleton Hands,train,Pop,small
51267,"Track: Thinking Of You. Artist: Teeel. Album: a tribute to club tropicana vol. 2. From Trenton, NJ 08601. Tags: teeel.",Pop,Teeel,train,Pop,small
51268,Track: In The Sun. Artist: Lisbonne. Album: a tribute to club tropicana vol. 2. From United Kingdom. Tags: lisbonne.,Pop,Lisbonne,train,Pop,small
51269,"Track: Rhythm King Mega. Artist: Bad Dourif. Album: a tribute to club tropicana vol. 2. From Melbourne, Australia. Tags: bad dourif.",Pop,Bad Dourif,train,Pop,small
51271,"Track: Catcher In The Rye. Artist: Azure Blue. Album: a tribute to club tropicana vol. 2. From Stockholm, Sweden. Tags: azure blue.",Pop,Azure Blue,train,Pop,small
51272,"Track: Summer Blood. Artist: Work Drugs. Album: a tribute to club tropicana vol. 2. From Philadelphia, PA 19115. Tags: work drugs.",Pop,Work Drugs,test,Pop,small
51273,"Track: Imperfections. Artist: Radioseven. Album: a tribute to club tropicana vol. 2. From Vancouver, BC, Canada. Tags: radioseven.",Pop,Radioseven,train,Pop,small
51274,"Track: Lost Time. Artist: The Never Years. Album: a tribute to club tropicana vol. 2. From Houston, TX 77001. Tags: the never years.",Pop,The Never Years,train,Pop,small
51275,"Track: Heaven. Artist: Mother Of Pearl. Album: a tribute to club tropicana vol. 2. From stockholm, sweden. Tags: mother of pearl.",Pop,Mother Of Pearl,train,Pop,small
51276,Track: You Said (feat. Laetitia Taschatt). Artist: Kelton Prima. Album: a tribute to club tropicana vol. 2. From France. Tags: kelton prima.,Pop,Kelton Prima,train,Pop,small
51278,"Track: under a rock. Artist: Phemale. Album: The Seven Cities of Mold. From new haven, ct 06511.",Pop|Experimental Pop|Synth Pop,Phemale,val,Pop,small
51291,"Track: among us. Artist: Phemale. Album: The Seven Cities of Mold. From new haven, ct 06511.",Pop|Experimental Pop|Synth Pop,Phemale,val,Pop,small
51292,"Track: seven cities of mold. Artist: Phemale. Album: The Seven Cities of Mold. From new haven, ct 06511.",Pop|Experimental Pop|Synth Pop,Phemale,val,Pop,small
51301,"Track: Skeletons Fighting Over A Pickled Herring. Artist: John Badger & The Moustache Riders of Doom. Album: The Hanging Man. From Yonkers, NY. Tags: cornet, in the pines, minor, flugelhorn, the metamorphosis, united states of america, experimental, moog, hanging man, henry miller, drone, trumpet.",Unclassifiable|Experimental|Drone,John Badger & The Moustache Riders of Doom,test,Experimental,small
51305,"Track: A Nation of Culls & Weeds. Artist: John Badger & The Moustache Riders of Doom. Album: The Hanging Man. From Yonkers, NY. Tags: cornet, in the pines, minor, flugelhorn, the metamorphosis, united states of america, experimental, moog, hanging man, henry miller, drone, trumpet.",Unclassifiable|Experimental|Drone,John Badger & The Moustache Riders of Doom,test,Experimental,small
51333,"Track: Afternoon Tea. Artist: Boca Chica. Album: ePop016- Boca Chica. From Pittsburgh PA, USA. Tags: boca chica.",Folk,Boca Chica,train,Folk,small
51479,"Track: The Wreck Of The Edmund Fitzgerald. Artist: Eric Boros. Album: Ice-Fishing Tales Of Over Yonder. Tags: hermit, karl mohr, marylise frecheville, fritz welch, eric boros, hermit, eric boros, vialka.",Noise|Experimental,Eric Boros,train,Experimental,small
